ID_Cliente,Fecha_Registro,Plan,Ingreso_Mensual_MXN,Estatus,Fecha_Cancelacion,Pais
CUST-12880,2024-08-11,Pro,1200.0,Activo,,Mexico
CUST-12881,2023-10-25,Basico,500.0,Activo,,Colombia
CUST-12882,2024-11-29,Basico,500.0,Activo,,Mexico
CUST-12883,2024-12-15,Basico,500.0,Activo,,Mexico
CUST-12884,2024-10-07,Pro,1200.0,Activo,,Argentina
CUST-12885,2025-07-18,Enterprise,3500.0,Activo,,Mexico
CUST-12886,2024-11-09,Basico,500.0,cancelado,2025-09-04,Chile
CUST-12887,2023-10-27,Basico,500.0,Activo,,Mexico
CUST-12888,2025-03-23,Pro,1200.0,Activo,,Chile
CUST-12889,2024-08-09,Basico,500.0,Activo,,Colombia
CUST-12890,2024-03-13,Enterprise,3500.0,Activo,,Argentina
CUST-12891,2023-09-23,Basico,500.0,Activo,,Argentina
CUST-12892,2024-03-12,Pro,1200.0,Activo,,Peru
CUST-12893,2024-01-05,Basico,500.0,Activo,,Chile
CUST-12894,2024-12-06,Basico,500.0,Activo,,Chile
CUST-12895,2024-05-31,Pro,1200.0,Activo,,Peru
CUST-12896,2024-11-16,Basico,,Activo,,Peru
CUST-12897,2023-08-26,Pro,1200.0,Activo,,Chile
CUST-12898,2025-04-14,Pro,1200.0,Activo,,Argentina
CUST-12899,2024-11-23,Basico,500.0,Cancelado,2025-08-10,Peru
CUST-12900,2025-05-29,Pro,1200.0,Activo,,Peru
CUST-12901,2023-08-25,Pro,1200.0,Activo,,Chile
CUST-12902,2024-02-16,Pro,1200.0,Activo,,Colombia
CUST-12903,2023-09-18,Pro,1200.0,Cancelado,2024-06-13,Colombia
CUST-12904,2023-07-20,Basico,500.0,Activo,,Chile
CUST-12905,2024-07-20,Basico,500.0,Activo,,Mexico
CUST-12906,2023-09-08,Basico,500.0,Activo,,Peru
CUST-12907,2025-06-26,Basico,500.0,Activo,,Chile
CUST-12908,2025-07-23,Basico,500.0,Cancelado,2025-11-17,Mexico
CUST-12909,2025-01-05,Basico,500.0,Activo,,Mexico
CUST-12910,2024-11-04,Basico,500.0,Activo,,Mexico
CUST-12911,2024-05-20,Basico,500.0,Activo,,Argentina
CUST-12912,2023-10-07,Enterprise,3500.0,Activo,,Peru
CUST-12913,2025-01-02,Basico,500.0,cancelado,,Argentina
CUST-12914,2023-07-04,Pro,1200.0,Activo,,Mexico
CUST-12915,2025-02-03,Enterprise,3500.0,Cancelado,2025-06-27,Argentina
CUST-12916,2024-08-27,Pro,1200.0,Activo,,Chile
CUST-12917,2024-05-09,Basico,500.0,Activo,,Mexico
CUST-12918,2024-01-20,Basico,500.0,Activo,,Argentina
CUST-12919,2025-01-03,Basico,500.0,Activo,,Argentina
CUST-12920,2023-06-10,Pro,1200.0,Activo,,Chile
CUST-12921,2024-07-16,Basico,500.0,Activo,,Mexico
CUST-12922,2024-12-07,Enterprise,3500.0,Actvo,,Peru
CUST-12923,2024-01-19,Basico,500.0,Activo,,Mexico
CUST-12924,2024-04-03,Basico,500.0,Activo,,Mexico
CUST-12925,2023-08-25,Pro,1200.0,Activo,,Colombia
CUST-12926,2023-07-15,Pro,1200.0,Activo,,Peru
CUST-12927,27/05/2023,Basico,500.0,Activo,,Chile
CUST-12928,2024-08-03,Basico,500.0,Activo,,Colombia
CUST-12929,2024-07-31,Basico,500.0,Activo,,Colombia
CUST-12930,2025-06-28,Pro,1200.0,Cancelado,2025-09-07,Peru
CUST-12931,2024-04-10,Basico,500.0,Activo,,Mexico
CUST-12932,2024-03-11,Pro,1200.0,Activo,,Mexico
CUST-12933,2023-05-21,Basico,500.0,Activo,,Colombia
CUST-12934,2023-10-05,Basico,500.0,Cancelado,2023-11-11,Peru
CUST-12935,2024-10-24,Basico,500.0,cancelado,,Mexico
CUST-12936,2024-07-07,Basico,500.0,Cancelado,2024-10-02,Peru
CUST-12937,2023-11-10,Pro,1200.0,Activo,,Peru
CUST-12938,2023-07-20,Pro,1200.0,activo ,,Peru
CUST-12939,2023-08-30,Basico,500.0,Activo,,Chile
CUST-12940,2023-10-27,Basico,500.0,Activo,,Colombia
CUST-12941,2023-08-25,Pro,1200.0,Activo,,Chile
CUST-12942,2024-11-08,Pro,1200.0,Activo,,Mexico
CUST-12943,2023-07-03,Basico,500.0,Activo,,Argentina
CUST-12944,2023-07-03,Basico,,Actvo,,Argentina
CUST-12945,24/03/2024,Pro,1200.0,Activo,,Peru
CUST-12946,2023-10-10,Basico,500.0,Activo,,Argentina
CUST-12947,2024-03-08,Basico,500.0,Activo,,Colombia
CUST-12948,2024-10-12,Basico,500.0,Activo,,Argentina
CUST-12949,2024-12-30,Basico,500.0,Activo,,Peru
CUST-12950,2024-03-09,Pro,1200.0,Activo,,Peru
CUST-12951,2024-10-02,Basico,500.0,Activo,,Chile
CUST-12952,2024-10-16,Basico,500.0,Cancelado,2025-03-21,Argentina
CUST-12953,20/05/2025,Basico,500.0,Activo,,Argentina
CUST-12954,2024-07-14,Enterprise,3500.0,Activo,,Peru
CUST-12955,2025-07-01,Enterprise,3500.0,Activo,,Chile
CUST-12956,2024-03-30,Basico,500.0,Cancelado,2024-09-26,Peru
CUST-12957,2025-06-19,Basico,500.0,Activo,,Colombia
CUST-12958,2024-06-30,Pro,1200.0,Activo,,Mexico
CUST-12959,01/12/2024,Basico,500.0,Activo,,Mexico
CUST-12960,2024-05-17,Enterprise,3500.0,Cancelado,2024-11-19,Colombia
CUST-12961,2025-06-20,Basico,500.0,Activo,,Colombia
CUST-12962,2023-09-30,Basico,500.0,Activo,,Peru
CUST-12963,2024-06-18,Basico,500.0,Activo,,Argentina
CUST-12964,2024-08-19,Basico,500.0,Activo,,Mexico
CUST-12965,2024-09-08,Basico,500.0,Activo,,Mexico
CUST-12966,2025-04-16,Basico,500.0,Cancelado,2025-12-31,Peru
CUST-12967,2023-08-23,Basico,500.0,Activo,,Peru
CUST-12968,2024-10-24,Basico,500.0,cancelado,,Chile
CUST-12969,11/04/2025,Basico,500.0,Activo,,Colombia
CUST-12970,2024-08-19,Pro,1200.0,Activo,,Argentina
CUST-12971,2024-08-03,Enterprise,3500.0,Activo,,Peru
CUST-12972,2023-10-19,Pro,1200.0,Cancelado,2024-06-18,Chile
CUST-12973,2023-10-06,Basico,500.0,Activo,,Chile
CUST-12974,2024-08-11,Basico,500.0,Activo,,Mexico
CUST-12975,2024-09-24,Pro,1200.0,Activo,,Argentina
CUST-12976,2023-09-24,Pro,1200.0,Cancelado,2024-07-31,Peru
CUST-12977,2025-06-06,Pro,1200.0,Activo,,Chile
CUST-12978,2023-12-20,Enterprise,3500.0,Activo,,Argentina
CUST-12979,2023-10-11,Basico,500.0,Activo,,Chile
CUST-12980,14/06/2024,Pro,1200.0,Cancelado,2025-06-04,Mexico
CUST-12981,2023-11-07,Basico,500.0,Activo,,Argentina
CUST-12982,2025-03-26,Pro,1200.0,Activo,,Argentina
CUST-12983,2024-05-14,Basico,500.0,Activo,,Peru
CUST-12984,2024-02-09,Basico,500.0,Activo,,Colombia
CUST-12985,2025-02-06,Pro,,Activo,,Mexico
CUST-12986,2024-04-18,Basico,500.0,Activo,,Peru
CUST-12987,2025-04-14,Basico,500.0,Activo,,Chile
CUST-12988,2024-02-13,Basico,500.0,Activo,,Chile
CUST-12989,2024-11-10,Pro,1200.0,Activo,,Mexico
CUST-12990,2024-05-31,Pro,1200.0,cancelado,2024-07-26,Chile
CUST-12991,2024-04-22,Pro,1200.0,Cancelado,2025-04-03,Argentina
CUST-12992,2023-08-22,Pro,1200.0,Activo,,Colombia
CUST-12993,2025-07-17,Basico,500.0,Activo,,Chile
CUST-12994,2024-02-25,Basico,500.0,Activo,,Argentina
CUST-12995,2025-05-24,Pro,1200.0,Cancelado,2025-09-05,Peru
CUST-12996,2025-06-14,Pro,1200.0,Activo,,Chile
CUST-12997,2023-12-23,Basico,500.0,cancelado,,Chile
CUST-12998,2024-01-28,Pro,1200.0,Activo,,Argentina
CUST-12999,2023-05-28,Basico,500.0,Cacnelado,,Colombia
